size,data_type,algorithm,threshold,iteration,time_µs
1100,reversed,merge_hybrid,20,3,53
1100,reversed,merge_hybrid,20,4,52
1100,reversed,merge_hybrid,30,0,53
1100,reversed,merge_hybrid,30,1,52
1100,reversed,merge_hybrid,30,2,52
1100,reversed,merge_hybrid,30,3,52
1100,reversed,merge_hybrid,30,4,53
1100,reversed,merge_hybrid,50,0,72
1100,reversed,merge_hybrid,50,1,74
1100,reversed,merge_hybrid,50,2,75
1100,reversed,merge_hybrid,50,3,74
1100,reversed,merge_hybrid,50,4,75
1100,nearly_sorted,merge_std,0,0,77
1100,nearly_sorted,merge_std,0,1,86
1100,nearly_sorted,merge_std,0,2,76
1100,nearly_sorted,merge_std,0,3,83
1100,nearly_sorted,merge_std,0,4,74
1100,nearly_sorted,merge_hybrid,5,0,61
1100,nearly_sorted,merge_hybrid,5,1,60
1100,nearly_sorted,merge_hybrid,5,2,59
1100,nearly_sorted,merge_hybrid,5,3,61
1100,nearly_sorted,merge_hybrid,5,4,59
1100,nearly_sorted,merge_hybrid,10,0,52
1100,nearly_sorted,merge_hybrid,10,1,51
1100,nearly_sorted,merge_hybrid,10,2,51
1100,nearly_sorted,merge_hybrid,10,3,51
1100,nearly_sorted,merge_hybrid,10,4,52
1100,nearly_sorted,merge_hybrid,15,0,58
1100,nearly_sorted,merge_hybrid,15,1,67
1100,nearly_sorted,merge_hybrid,15,2,66
1100,nearly_sorted,merge_hybrid,15,3,76
1100,nearly_sorted,merge_hybrid,15,4,51
1100,nearly_sorted,merge_hybrid,20,0,43
1100,nearly_sorted,merge_hybrid,20,1,51
1100,nearly_sorted,merge_hybrid,20,2,44
1100,nearly_sorted,merge_hybrid,20,3,43
1100,nearly_sorted,merge_hybrid,20,4,43
1100,nearly_sorted,merge_hybrid,30,0,43
1100,nearly_sorted,merge_hybrid,30,1,43
1100,nearly_sorted,merge_hybrid,30,2,43
1100,nearly_sorted,merge_hybrid,30,3,43
1100,nearly_sorted,merge_hybrid,30,4,76
1100,nearly_sorted,merge_hybrid,50,0,41
1100,nearly_sorted,merge_hybrid,50,1,37
1100,nearly_sorted,merge_hybrid,50,2,37
1100,nearly_sorted,merge_hybrid,50,3,37
1100,nearly_sorted,merge_hybrid,50,4,36
1200,random,merge_std,0,0,212
1200,random,merge_std,0,1,141
1200,random,merge_std,0,2,140
1200,random,merge_std,0,3,139
1200,random,merge_std,0,4,139
1200,random,merge_hybrid,5,0,132
1200,random,merge_hybrid,5,1,125
1200,random,merge_hybrid,5,2,122
1200,random,merge_hybrid,5,3,124
1200,random,merge_hybrid,5,4,226
1200,random,merge_hybrid,10,0,116
1200,random,merge_hybrid,10,1,118
1200,random,merge_hybrid,10,2,128
1200,random,merge_hybrid,10,3,118
1200,random,merge_hybrid,10,4,123
1200,random,merge_hybrid,15,0,128
1200,random,merge_hybrid,15,1,119
1200,random,merge_hybrid,15,2,123
1200,random,merge_hybrid,15,3,126
1200,random,merge_hybrid,15,4,169
1200,random,merge_hybrid,20,0,115
1200,random,merge_hybrid,20,1,111
1200,random,merge_hybrid,20,2,118
1200,random,merge_hybrid,20,3,111
1200,random,merge_hybrid,20,4,117
1200,random,merge_hybrid,30,0,119
1200,random,merge_hybrid,30,1,111
1200,random,merge_hybrid,30,2,137
1200,random,merge_hybrid,30,3,112
1200,random,merge_hybrid,30,4,110
1200,random,merge_hybrid,50,0,114
1200,random,merge_hybrid,50,1,114
1200,random,merge_hybrid,50,2,113
1200,random,merge_hybrid,50,3,115
1200,random,merge_hybrid,50,4,120
1200,reversed,merge_std,0,0,91
1200,reversed,merge_std,0,1,83
1200,reversed,merge_std,0,2,84
1200,reversed,merge_std,0,3,81
1200,reversed,merge_std,0,4,82
1200,reversed,merge_hybrid,5,0,67
1200,reversed,merge_hybrid,5,1,67
1200,reversed,merge_hybrid,5,2,67
1200,reversed,merge_hybrid,5,3,65
1200,reversed,merge_hybrid,5,4,65
1200,reversed,merge_hybrid,10,0,60
1200,reversed,merge_hybrid,10,1,59
1200,reversed,merge_hybrid,10,2,59
1200,reversed,merge_hybrid,10,3,59
1200,reversed,merge_hybrid,10,4,58
1200,reversed,merge_hybrid,15,0,58
1200,reversed,merge_hybrid,15,1,58
1200,reversed,merge_hybrid,15,2,58
1200,reversed,merge_hybrid,15,3,58
1200,reversed,merge_hybrid,15,4,58
1200,reversed,merge_hybrid,20,0,61
1200,reversed,merge_hybrid,20,1,59
1200,reversed,merge_hybrid,20,2,67
1200,reversed,merge_hybrid,20,3,61
1200,reversed,merge_hybrid,20,4,60
1200,reversed,merge_hybrid,30,0,76
1200,reversed,merge_hybrid,30,1,59
1200,reversed,merge_hybrid,30,2,60
1200,reversed,merge_hybrid,30,3,60
1200,reversed,merge_hybrid,30,4,61
1200,reversed,merge_hybrid,50,0,84
1200,reversed,merge_hybrid,50,1,84
1200,reversed,merge_hybrid,50,2,85
1200,reversed,merge_hybrid,50,3,87
1200,reversed,merge_hybrid,50,4,85
1200,nearly_sorted,merge_std,0,0,85
1200,nearly_sorted,merge_std,0,1,85
1200,nearly_sorted,merge_std,0,2,86
1200,nearly_sorted,merge_std,0,3,86
1200,nearly_sorted,merge_std,0,4,91
1200,nearly_sorted,merge_hybrid,5,0,69
1200,nearly_sorted,merge_hybrid,5,1,67
1200,nearly_sorted,merge_hybrid,5,2,67
1200,nearly_sorted,merge_hybrid,5,3,67
1200,nearly_sorted,merge_hybrid,5,4,67
1200,nearly_sorted,merge_hybrid,10,0,57
1200,nearly_sorted,merge_hybrid,10,1,57
1200,nearly_sorted,merge_hybrid,10,2,57
1200,nearly_sorted,merge_hybrid,10,3,57
1200,nearly_sorted,merge_hybrid,10,4,57
1200,nearly_sorted,merge_hybrid,15,0,57
1200,nearly_sorted,merge_hybrid,15,1,72
1200,nearly_sorted,merge_hybrid,15,2,57
1200,nearly_sorted,merge_hybrid,15,3,58
1200,nearly_sorted,merge_hybrid,15,4,58
1200,nearly_sorted,merge_hybrid,20,0,48
1200,nearly_sorted,merge_hybrid,20,1,48
1200,nearly_sorted,merge_hybrid,20,2,48
1200,nearly_sorted,merge_hybrid,20,3,48
1200,nearly_sorted,merge_hybrid,20,4,48
1200,nearly_sorted,merge_hybrid,30,0,48
1200,nearly_sorted,merge_hybrid,30,1,63
1200,nearly_sorted,merge_hybrid,30,2,53
1200,nearly_sorted,merge_hybrid,30,3,50
1200,nearly_sorted,merge_hybrid,30,4,48
1200,nearly_sorted,merge_hybrid,50,0,41
1200,nearly_sorted,merge_hybrid,50,1,41
1200,nearly_sorted,merge_hybrid,50,2,41
1200,nearly_sorted,merge_hybrid,50,3,41
1200,nearly_sorted,merge_hybrid,50,4,41
1300,random,merge_std,0,0,182
1300,random,merge_std,0,1,158
1300,random,merge_std,0,2,157
1300,random,merge_std,0,3,157
1300,random,merge_std,0,4,157
1300,random,merge_hybrid,5,0,141
1300,random,merge_hybrid,5,1,137
1300,random,merge_hybrid,5,2,135
1300,random,merge_hybrid,5,3,136
1300,random,merge_hybrid,5,4,137
1300,random,merge_hybrid,10,0,129
1300,random,merge_hybrid,10,1,138
1300,random,merge_hybrid,10,2,127
1300,random,merge_hybrid,10,3,127
1300,random,merge_hybrid,10,4,126
1300,random,merge_hybrid,15,0,125
1300,random,merge_hybrid,15,1,125
1300,random,merge_hybrid,15,2,126
1300,random,merge_hybrid,15,3,125
1300,random,merge_hybrid,15,4,124
1300,random,merge_hybrid,20,0,122
1300,random,merge_hybrid,20,1,122
1300,random,merge_hybrid,20,2,122
1300,random,merge_hybrid,20,3,121
1300,random,merge_hybrid,20,4,122
1300,random,merge_hybrid,30,0,121
1300,random,merge_hybrid,30,1,122
1300,random,merge_hybrid,30,2,188
1300,random,merge_hybrid,30,3,123
1300,random,merge_hybrid,30,4,121
1300,random,merge_hybrid,50,0,132
1300,random,merge_hybrid,50,1,144
1300,random,merge_hybrid,50,2,132
1300,random,merge_hybrid,50,3,130
1300,random,merge_hybrid,50,4,129
1300,reversed,merge_std,0,0,94
1300,reversed,merge_std,0,1,89
1300,reversed,merge_std,0,2,115
1300,reversed,merge_std,0,3,104
1300,reversed,merge_std,0,4,104
1300,reversed,merge_hybrid,5,0,91
1300,reversed,merge_hybrid,5,1,88
1300,reversed,merge_hybrid,5,2,88
1300,reversed,merge_hybrid,5,3,88
1300,reversed,merge_hybrid,5,4,88
1300,reversed,merge_hybrid,10,0,81
1300,reversed,merge_hybrid,10,1,81
1300,reversed,merge_hybrid,10,2,80
1300,reversed,merge_hybrid,10,3,80
1300,reversed,merge_hybrid,10,4,80
1300,reversed,merge_hybrid,15,0,79
1300,reversed,merge_hybrid,15,1,78
1300,reversed,merge_hybrid,15,2,79
1300,reversed,merge_hybrid,15,3,78
1300,reversed,merge_hybrid,15,4,79
1300,reversed,merge_hybrid,20,0,68
1300,reversed,merge_hybrid,20,1,67
1300,reversed,merge_hybrid,20,2,68
1300,reversed,merge_hybrid,20,3,67
1300,reversed,merge_hybrid,20,4,67
1300,reversed,merge_hybrid,30,0,68
1300,reversed,merge_hybrid,30,1,68
1300,reversed,merge_hybrid,30,2,70
1300,reversed,merge_hybrid,30,3,67
1300,reversed,merge_hybrid,30,4,68
1300,reversed,merge_hybrid,50,0,98
1300,reversed,merge_hybrid,50,1,97
1300,reversed,merge_hybrid,50,2,96
1300,reversed,merge_hybrid,50,3,96
1300,reversed,merge_hybrid,50,4,95
1300,nearly_sorted,merge_std,0,0,94
1300,nearly_sorted,merge_std,0,1,93
1300,nearly_sorted,merge_std,0,2,93
1300,nearly_sorted,merge_std,0,3,92
1300,nearly_sorted,merge_std,0,4,93
1300,nearly_sorted,merge_hybrid,5,0,76
1300,nearly_sorted,merge_hybrid,5,1,78
1300,nearly_sorted,merge_hybrid,5,2,80
1300,nearly_sorted,merge_hybrid,5,3,73
1300,nearly_sorted,merge_hybrid,5,4,73
1300,nearly_sorted,merge_hybrid,10,0,65
1300,nearly_sorted,merge_hybrid,10,1,64
1300,nearly_sorted,merge_hybrid,10,2,63
1300,nearly_sorted,merge_hybrid,10,3,63
1300,nearly_sorted,merge_hybrid,10,4,64
1300,nearly_sorted,merge_hybrid,15,0,62
1300,nearly_sorted,merge_hybrid,15,1,62
1300,nearly_sorted,merge_hybrid,15,2,62
1300,nearly_sorted,merge_hybrid,15,3,62
1300,nearly_sorted,merge_hybrid,15,4,62
1300,nearly_sorted,merge_hybrid,20,0,56
1300,nearly_sorted,merge_hybrid,20,1,56
1300,nearly_sorted,merge_hybrid,20,2,172
1300,nearly_sorted,merge_hybrid,20,3,112
1300,nearly_sorted,merge_hybrid,20,4,147
1300,nearly_sorted,merge_hybrid,30,0,92
1300,nearly_sorted,merge_hybrid,30,1,110
1300,nearly_sorted,merge_hybrid,30,2,111
1300,nearly_sorted,merge_hybrid,30,3,108
1300,nearly_sorted,merge_hybrid,30,4,51
1300,nearly_sorted,merge_hybrid,50,0,44
1300,nearly_sorted,merge_hybrid,50,1,44
1300,nearly_sorted,merge_hybrid,50,2,52
1300,nearly_sorted,merge_hybrid,50,3,45
1300,nearly_sorted,merge_hybrid,50,4,45
1400,random,merge_std,0,0,181
1400,random,merge_std,0,1,164
1400,random,merge_std,0,2,178
1400,random,merge_std,0,3,164
1400,random,merge_std,0,4,163
1400,random,merge_hybrid,5,0,155
1400,random,merge_hybrid,5,1,150
1400,random,merge_hybrid,5,2,147
1400,random,merge_hybrid,5,3,147
1400,random,merge_hybrid,5,4,284
1400,random,merge_hybrid,10,0,176
1400,random,merge_hybrid,10,1,145
1400,random,merge_hybrid,10,2,142
1400,random,merge_hybrid,10,3,142
1400,random,merge_hybrid,10,4,142
1400,random,merge_hybrid,15,0,136
1400,random,merge_hybrid,15,1,135
1400,random,merge_hybrid,15,2,136
1400,random,merge_hybrid,15,3,135
1400,random,merge_hybrid,15,4,136
1400,random,merge_hybrid,20,0,136
1400,random,merge_hybrid,20,1,134
1400,random,merge_hybrid,20,2,146
1400,random,merge_hybrid,20,3,133
1400,random,merge_hybrid,20,4,133
1400,random,merge_hybrid,30,0,131
1400,random,merge_hybrid,30,1,132
1400,random,merge_hybrid,30,2,131
1400,random,merge_hybrid,30,3,131
1400,random,merge_hybrid,30,4,130
1400,random,merge_hybrid,50,0,137
1400,random,merge_hybrid,50,1,136
1400,random,merge_hybrid,50,2,140
1400,random,merge_hybrid,50,3,156
1400,random,merge_hybrid,50,4,138
1400,reversed,merge_std,0,0,108
1400,reversed,merge_std,0,1,97
1400,reversed,merge_std,0,2,96
1400,reversed,merge_std,0,3,98
1400,reversed,merge_std,0,4,97
1400,reversed,merge_hybrid,5,0,83
1400,reversed,merge_hybrid,5,1,82
1400,reversed,merge_hybrid,5,2,80
1400,reversed,merge_hybrid,5,3,79
1400,reversed,merge_hybrid,5,4,80
1400,reversed,merge_hybrid,10,0,78
1400,reversed,merge_hybrid,10,1,77
1400,reversed,merge_hybrid,10,2,76
1400,reversed,merge_hybrid,10,3,76
1400,reversed,merge_hybrid,10,4,75
1400,reversed,merge_hybrid,15,0,70
1400,reversed,merge_hybrid,15,1,69
1400,reversed,merge_hybrid,15,2,69
1400,reversed,merge_hybrid,15,3,70
1400,reversed,merge_hybrid,15,4,69
1400,reversed,merge_hybrid,20,0,80
1400,reversed,merge_hybrid,20,1,70
1400,reversed,merge_hybrid,20,2,73
1400,reversed,merge_hybrid,20,3,70
1400,reversed,merge_hybrid,20,4,70
1400,reversed,merge_hybrid,30,0,79
1400,reversed,merge_hybrid,30,1,77
1400,reversed,merge_hybrid,30,2,76
1400,reversed,merge_hybrid,30,3,77
1400,reversed,merge_hybrid,30,4,76
1400,reversed,merge_hybrid,50,0,112
1400,reversed,merge_hybrid,50,1,112
1400,reversed,merge_hybrid,50,2,114
1400,reversed,merge_hybrid,50,3,111
1400,reversed,merge_hybrid,50,4,112
1400,nearly_sorted,merge_std,0,0,102
1400,nearly_sorted,merge_std,0,1,99
1400,nearly_sorted,merge_std,0,2,98
1400,nearly_sorted,merge_std,0,3,97
1400,nearly_sorted,merge_std,0,4,99
1400,nearly_sorted,merge_hybrid,5,0,83
1400,nearly_sorted,merge_hybrid,5,1,83
1400,nearly_sorted,merge_hybrid,5,2,84
1400,nearly_sorted,merge_hybrid,5,3,82
1400,nearly_sorted,merge_hybrid,5,4,81
1400,nearly_sorted,merge_hybrid,10,0,79
1400,nearly_sorted,merge_hybrid,10,1,78
1400,nearly_sorted,merge_hybrid,10,2,77
1400,nearly_sorted,merge_hybrid,10,3,79
1400,nearly_sorted,merge_hybrid,10,4,79
1400,nearly_sorted,merge_hybrid,15,0,67
1400,nearly_sorted,merge_hybrid,15,1,88
1400,nearly_sorted,merge_hybrid,15,2,66
1400,nearly_sorted,merge_hybrid,15,3,66
1400,nearly_sorted,merge_hybrid,15,4,66
1400,nearly_sorted,merge_hybrid,20,0,78
1400,nearly_sorted,merge_hybrid,20,1,66
1400,nearly_sorted,merge_hybrid,20,2,65
1400,nearly_sorted,merge_hybrid,20,3,66
1400,nearly_sorted,merge_hybrid,20,4,66
1400,nearly_sorted,merge_hybrid,30,0,56
1400,nearly_sorted,merge_hybrid,30,1,56
1400,nearly_sorted,merge_hybrid,30,2,56
1400,nearly_sorted,merge_hybrid,30,3,55
1400,nearly_sorted,merge_hybrid,30,4,56
1400,nearly_sorted,merge_hybrid,50,0,51
1400,nearly_sorted,merge_hybrid,50,1,53
1400,nearly_sorted,merge_hybrid,50,2,48
1400,nearly_sorted,merge_hybrid,50,3,48
1400,nearly_sorted,merge_hybrid,50,4,48
1500,random,merge_std,0,0,201
1500,random,merge_std,0,1,182
1500,random,merge_std,0,2,185
1500,random,merge_std,0,3,184
1500,random,merge_std,0,4,182
1500,random,merge_hybrid,5,0,168
1500,random,merge_hybrid,5,1,167
1500,random,merge_hybrid,5,2,205
1500,random,merge_hybrid,5,3,167
1500,random,merge_hybrid,5,4,165
1500,random,merge_hybrid,10,0,159
1500,random,merge_hybrid,10,1,162
1500,random,merge_hybrid,10,2,161
1500,random,merge_hybrid,10,3,160
1500,random,merge_hybrid,10,4,160
1500,random,merge_hybrid,15,0,152
1500,random,merge_hybrid,15,1,150
1500,random,merge_hybrid,15,2,149
1500,random,merge_hybrid,15,3,165
1500,random,merge_hybrid,15,4,149
1500,random,merge_hybrid,20,0,148
1500,random,merge_hybrid,20,1,148
1500,random,merge_hybrid,20,2,153
1500,random,merge_hybrid,20,3,223
1500,random,merge_hybrid,20,4,148
1500,random,merge_hybrid,30,0,146
1500,random,merge_hybrid,30,1,146
1500,random,merge_hybrid,30,2,145
1500,random,merge_hybrid,30,3,145
1500,random,merge_hybrid,30,4,145
1500,random,merge_hybrid,50,0,155
1500,random,merge_hybrid,50,1,229
1500,random,merge_hybrid,50,2,161
1500,random,merge_hybrid,50,3,155
1500,random,merge_hybrid,50,4,166
1500,reversed,merge_std,0,0,113
1500,reversed,merge_std,0,1,109
1500,reversed,merge_std,0,2,139
1500,reversed,merge_std,0,3,106
1500,reversed,merge_std,0,4,104
1500,reversed,merge_hybrid,5,0,110
1500,reversed,merge_hybrid,5,1,90
1500,reversed,merge_hybrid,5,2,90
1500,reversed,merge_hybrid,5,3,88
1500,reversed,merge_hybrid,5,4,88
1500,reversed,merge_hybrid,10,0,84
1500,reversed,merge_hybrid,10,1,81
1500,reversed,merge_hybrid,10,2,82
1500,reversed,merge_hybrid,10,3,113
1500,reversed,merge_hybrid,10,4,92
1500,reversed,merge_hybrid,15,0,79
1500,reversed,merge_hybrid,15,1,73
1500,reversed,merge_hybrid,15,2,72
1500,reversed,merge_hybrid,15,3,72
1500,reversed,merge_hybrid,15,4,72
1500,reversed,merge_hybrid,20,0,74
1500,reversed,merge_hybrid,20,1,73
1500,reversed,merge_hybrid,20,2,74
1500,reversed,merge_hybrid,20,3,74
1500,reversed,merge_hybrid,20,4,130
1500,reversed,merge_hybrid,30,0,86
1500,reversed,merge_hybrid,30,1,86
1500,reversed,merge_hybrid,30,2,87
1500,reversed,merge_hybrid,30,3,93
1500,reversed,merge_hybrid,30,4,88
1500,reversed,merge_hybrid,50,0,125
1500,reversed,merge_hybrid,50,1,176
1500,reversed,merge_hybrid,50,2,125
1500,reversed,merge_hybrid,50,3,125
1500,reversed,merge_hybrid,50,4,126
1500,nearly_sorted,merge_std,0,0,108
1500,nearly_sorted,merge_std,0,1,105
1500,nearly_sorted,merge_std,0,2,105
1500,nearly_sorted,merge_std,0,3,105
1500,nearly_sorted,merge_std,0,4,105
1500,nearly_sorted,merge_hybrid,5,0,90
1500,nearly_sorted,merge_hybrid,5,1,91
1500,nearly_sorted,merge_hybrid,5,2,100
1500,nearly_sorted,merge_hybrid,5,3,89
1500,nearly_sorted,merge_hybrid,5,4,88
1500,nearly_sorted,merge_hybrid,10,0,81
1500,nearly_sorted,merge_hybrid,10,1,86
1500,nearly_sorted,merge_hybrid,10,2,93
1500,nearly_sorted,merge_hybrid,10,3,114
1500,nearly_sorted,merge_hybrid,10,4,88
1500,nearly_sorted,merge_hybrid,15,0,69
1500,nearly_sorted,merge_hybrid,15,1,71
1500,nearly_sorted,merge_hybrid,15,2,71
1500,nearly_sorted,merge_hybrid,15,3,106
1500,nearly_sorted,merge_hybrid,15,4,71
1500,nearly_sorted,merge_hybrid,20,0,84
1500,nearly_sorted,merge_hybrid,20,1,89
1500,nearly_sorted,merge_hybrid,20,2,78
1500,nearly_sorted,merge_hybrid,20,3,70
1500,nearly_sorted,merge_hybrid,20,4,69
1500,nearly_sorted,merge_hybrid,30,0,59
1500,nearly_sorted,merge_hybrid,30,1,59
1500,nearly_sorted,merge_hybrid,30,2,59
1500,nearly_sorted,merge_hybrid,30,3,63
1500,nearly_sorted,merge_hybrid,30,4,67
1500,nearly_sorted,merge_hybrid,50,0,62
1500,nearly_sorted,merge_hybrid,50,1,51
1500,nearly_sorted,merge_hybrid,50,2,51
1500,nearly_sorted,merge_hybrid,50,3,50
1500,nearly_sorted,merge_hybrid,50,4,56
1600,random,merge_std,0,0,211
1600,random,merge_std,0,1,257
1600,random,merge_std,0,2,196
1600,random,merge_std,0,3,192
1600,random,merge_std,0,4,189
1600,random,merge_hybrid,5,0,180
1600,random,merge_hybrid,5,1,178
1600,random,merge_hybrid,5,2,175
1600,random,merge_hybrid,5,3,190
1600,random,merge_hybrid,5,4,179
1600,random,merge_hybrid,10,0,168
1600,random,merge_hybrid,10,1,166
1600,random,merge_hybrid,10,2,166
1600,random,merge_hybrid,10,3,175
1600,random,merge_hybrid,10,4,164
1600,random,merge_hybrid,15,0,157
1600,random,merge_hybrid,15,1,155
1600,random,merge_hybrid,15,2,156
1600,random,merge_hybrid,15,3,155
1600,random,merge_hybrid,15,4,154
1600,random,merge_hybrid,20,0,233
1600,random,merge_hybrid,20,1,155
1600,random,merge_hybrid,20,2,154
1600,random,merge_hybrid,20,3,154
1600,random,merge_hybrid,20,4,154
1600,random,merge_hybrid,30,0,154
1600,random,merge_hybrid,30,1,154
1600,random,merge_hybrid,30,2,154
1600,random,merge_hybrid,30,3,154
1600,random,merge_hybrid,30,4,192
1600,random,merge_hybrid,50,0,168
1600,random,merge_hybrid,50,1,168
1600,random,merge_hybrid,50,2,180
1600,random,merge_hybrid,50,3,164
1600,random,merge_hybrid,50,4,165
1600,reversed,merge_std,0,0,115
1600,reversed,merge_std,0,1,111
1600,reversed,merge_std,0,2,110
1600,reversed,merge_std,0,3,110
1600,reversed,merge_std,0,4,110
1600,reversed,merge_hybrid,5,0,97
1600,reversed,merge_hybrid,5,1,95
1600,reversed,merge_hybrid,5,2,95
1600,reversed,merge_hybrid,5,3,93
1600,reversed,merge_hybrid,5,4,93
1600,reversed,merge_hybrid,10,0,88
1600,reversed,merge_hybrid,10,1,86
1600,reversed,merge_hybrid,10,2,85
1600,reversed,merge_hybrid,10,3,85
1600,reversed,merge_hybrid,10,4,105
1600,reversed,merge_hybrid,15,0,81
1600,reversed,merge_hybrid,15,1,80
1600,reversed,merge_hybrid,15,2,79
1600,reversed,merge_hybrid,15,3,78
1600,reversed,merge_hybrid,15,4,78
1600,reversed,merge_hybrid,20,0,78
1600,reversed,merge_hybrid,20,1,78
1600,reversed,merge_hybrid,20,2,78
1600,reversed,merge_hybrid,20,3,78
1600,reversed,merge_hybrid,20,4,78
1600,reversed,merge_hybrid,30,0,92
1600,reversed,merge_hybrid,30,1,91
1600,reversed,merge_hybrid,30,2,91
1600,reversed,merge_hybrid,30,3,91
1600,reversed,merge_hybrid,30,4,92
1600,reversed,merge_hybrid,50,0,136
1600,reversed,merge_hybrid,50,1,137
1600,reversed,merge_hybrid,50,2,136
1600,reversed,merge_hybrid,50,3,136
1600,reversed,merge_hybrid,50,4,137
1600,nearly_sorted,merge_std,0,0,218
1600,nearly_sorted,merge_std,0,1,215
1600,nearly_sorted,merge_std,0,2,253
1600,nearly_sorted,merge_std,0,3,214
1600,nearly_sorted,merge_std,0,4,213
1600,nearly_sorted,merge_hybrid,5,0,186
1600,nearly_sorted,merge_hybrid,5,1,186
1600,nearly_sorted,merge_hybrid,5,2,221
1600,nearly_sorted,merge_hybrid,5,3,98
1600,nearly_sorted,merge_hybrid,5,4,98
1600,nearly_sorted,merge_hybrid,10,0,88
1600,nearly_sorted,merge_hybrid,10,1,87
1600,nearly_sorted,merge_hybrid,10,2,88
1600,nearly_sorted,merge_hybrid,10,3,88
1600,nearly_sorted,merge_hybrid,10,4,86
1600,nearly_sorted,merge_hybrid,15,0,74
1600,nearly_sorted,merge_hybrid,15,1,74
1600,nearly_sorted,merge_hybrid,15,2,74
1600,nearly_sorted,merge_hybrid,15,3,75
1600,nearly_sorted,merge_hybrid,15,4,74
1600,nearly_sorted,merge_hybrid,20,0,74
1600,nearly_sorted,merge_hybrid,20,1,74
1600,nearly_sorted,merge_hybrid,20,2,157
1600,nearly_sorted,merge_hybrid,20,3,151
1600,nearly_sorted,merge_hybrid,20,4,149
1600,nearly_sorted,merge_hybrid,30,0,133
1600,nearly_sorted,merge_hybrid,30,1,260
1600,nearly_sorted,merge_hybrid,30,2,134
1600,nearly_sorted,merge_hybrid,30,3,133
1600,nearly_sorted,merge_hybrid,30,4,165
1600,nearly_sorted,merge_hybrid,50,0,118
1600,nearly_sorted,merge_hybrid,50,1,312
1600,nearly_sorted,merge_hybrid,50,2,117
1600,nearly_sorted,merge_hybrid,50,3,116
1600,nearly_sorted,merge_hybrid,50,4,161
1700,random,merge_std,0,0,370
1700,random,merge_std,0,1,435
1700,random,merge_std,0,2,333
1700,random,merge_std,0,3,347
1700,random,merge_std,0,4,330
1700,random,merge_hybrid,5,0,313
1700,random,merge_hybrid,5,1,350
1700,random,merge_hybrid,5,2,305
1700,random,merge_hybrid,5,3,299
1700,random,merge_hybrid,5,4,300
1700,random,merge_hybrid,10,0,330
1700,random,merge_hybrid,10,1,305
1700,random,merge_hybrid,10,2,179
1700,random,merge_hybrid,10,3,181
1700,random,merge_hybrid,10,4,179
1700,random,merge_hybrid,15,0,172
1700,random,merge_hybrid,15,1,169
1700,random,merge_hybrid,15,2,168
1700,random,merge_hybrid,15,3,168
1700,random,merge_hybrid,15,4,171
1700,random,merge_hybrid,20,0,173
